video_path,source_path,label,class_name,subtype,source_column
/content/drive/MyDrive/skripsi/dataset_video/real/000687_Real_000687.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000551_Extrapolation_000551.mp4,/content/fakeparts_raw/Extrapolation/Cosmos-Predict2/fake_videos/shard-000000.parquet,1,Fake,Extrapolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000223_T2V_000223.mp4,/content/fakeparts_raw/T2V/sora-720p/fake_videos/shard-000009.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002978_Real_002978.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000234_T2V_000234.mp4,/content/fakeparts_raw/T2V/sora-720p/fake_videos/shard-000009.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000569_Outpainting_000569.mp4,/content/fakeparts_raw/Outpainting/akira/fake_videos/shard-000000.parquet,1,Fake,Outpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001835_Real_001835.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000509_Real_000509.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000211_TI2V_000211.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000017.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000015_Real_000015.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002671_Real_002671.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001434_Real_001434.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002531_Real_002531.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000128_TI2V_000128.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000005.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002785_Real_002785.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000007_Interpolation_000007.mp4,/content/fakeparts_raw/Interpolation/Framer/fake_videos/shard-000002.parquet,1,Fake,Interpolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000142_Real_000142.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003446_Real_003446.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000037_T2V_000037.mp4,/content/fakeparts_raw/T2V/sora-1080p/fake_videos/shard-000005.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004469_Real_004469.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002872_Real_002872.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000209_Inpainting_000209.mp4,/content/fakeparts_raw/Inpainting/ROVI/Inpainting_MP4/fake_videos/shard-000002.parquet,1,Fake,Inpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004566_Real_004566.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000066_Real_000066.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000151_Outpainting_000151.mp4,/content/fakeparts_raw/Outpainting/akira/fake_videos/shard-000000.parquet,1,Fake,Outpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000152_TI2V_000152.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000005.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001878_Real_001878.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000336_TI2V_000336.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000015.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003045_Real_003045.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002423_Real_002423.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000118_Faceswap_000118.mp4,/content/fakeparts_raw/Faceswap/Insightface/fake_videos/shard-000002.parquet,1,Fake,Faceswap,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002519_Real_002519.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000013_Real_000013.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000619_Interpolation_000619.mp4,/content/fakeparts_raw/Interpolation/Framer/fake_videos/shard-000002.parquet,1,Fake,Interpolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001420_Real_001420.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000463_Extrapolation_000463.mp4,/content/fakeparts_raw/Extrapolation/Cosmos-Predict2/fake_videos/shard-000000.parquet,1,Fake,Extrapolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000480_Inpainting_000480.mp4,/content/fakeparts_raw/Inpainting/ROVI/Inpainting_MP4/fake_videos/shard-000002.parquet,1,Fake,Inpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000134_Faceswap_000134.mp4,/content/fakeparts_raw/Faceswap/Insightface/fake_videos/shard-000002.parquet,1,Fake,Faceswap,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000071_Real_000071.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000564_Outpainting_000564.mp4,/content/fakeparts_raw/Outpainting/akira/fake_videos/shard-000000.parquet,1,Fake,Outpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001435_Real_001435.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000140_T2V_000140.mp4,/content/fakeparts_raw/T2V/sora-720p/fake_videos/shard-000009.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000559_Inpainting_000559.mp4,/content/fakeparts_raw/Inpainting/ROVI/Inpainting_MP4/fake_videos/shard-000002.parquet,1,Fake,Inpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002144_Real_002144.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000538_Outpainting_000538.mp4,/content/fakeparts_raw/Outpainting/akira/fake_videos/shard-000000.parquet,1,Fake,Outpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000471_Extrapolation_000471.mp4,/content/fakeparts_raw/Extrapolation/Cosmos-Predict2/fake_videos/shard-000000.parquet,1,Fake,Extrapolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000514_Real_000514.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000164_T2V_000164.mp4,/content/fakeparts_raw/T2V/sora-720p/fake_videos/shard-000009.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000370_Faceswap_000370.mp4,/content/fakeparts_raw/Faceswap/Insightface/fake_videos/shard-000002.parquet,1,Fake,Faceswap,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000111_Real_000111.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000284_Extrapolation_000284.mp4,/content/fakeparts_raw/Extrapolation/Cosmos-Predict2/fake_videos/shard-000000.parquet,1,Fake,Extrapolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000531_Interpolation_000531.mp4,/content/fakeparts_raw/Interpolation/Framer/fake_videos/shard-000002.parquet,1,Fake,Interpolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001479_Real_001479.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002402_Real_002402.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004879_Real_004879.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000565_TI2V_000565.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000011.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003371_Real_003371.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004843_Real_004843.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000289_T2V_000289.mp4,/content/fakeparts_raw/T2V/sora-1080p/fake_videos/shard-000007.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000220_Extrapolation_000220.mp4,/content/fakeparts_raw/Extrapolation/Cosmos-Predict2/fake_videos/shard-000000.parquet,1,Fake,Extrapolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002167_Real_002167.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000483_Extrapolation_000483.mp4,/content/fakeparts_raw/Extrapolation/Cosmos-Predict2/fake_videos/shard-000000.parquet,1,Fake,Extrapolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004057_Real_004057.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000859_Real_000859.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002806_Real_002806.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000257_T2V_000257.mp4,/content/fakeparts_raw/T2V/sora-720p/fake_videos/shard-000009.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000424_T2V_000424.mp4,/content/fakeparts_raw/T2V/allegroai/fake_videos/shard-000003.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000370_Extrapolation_000370.mp4,/content/fakeparts_raw/Extrapolation/Cosmos-Predict2/fake_videos/shard-000000.parquet,1,Fake,Extrapolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000080_TI2V_000080.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000012.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003189_Real_003189.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002057_Real_002057.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000318_Change_of_style_000318.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001813_Real_001813.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002595_Real_002595.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000228_Faceswap_000228.mp4,/content/fakeparts_raw/Faceswap/Insightface/fake_videos/shard-000002.parquet,1,Fake,Faceswap,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000647_Real_000647.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000899_Real_000899.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003372_Real_003372.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003920_Real_003920.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001670_Real_001670.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003361_Real_003361.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000163_Change_of_style_000163.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000418_Extrapolation_000418.mp4,/content/fakeparts_raw/Extrapolation/Cosmos-Predict2/fake_videos/shard-000000.parquet,1,Fake,Extrapolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000095_Inpainting_000095.mp4,/content/fakeparts_raw/Inpainting/ROVI/Inpainting_MP4/fake_videos/shard-000002.parquet,1,Fake,Inpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001542_Real_001542.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000298_Change_of_style_000298.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000400_Extrapolation_000400.mp4,/content/fakeparts_raw/Extrapolation/Cosmos-Predict2/fake_videos/shard-000000.parquet,1,Fake,Extrapolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003082_Real_003082.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000233_Change_of_style_000233.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004634_Real_004634.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000599_Inpainting_000599.mp4,/content/fakeparts_raw/Inpainting/ROVI/Inpainting_MP4/fake_videos/shard-000002.parquet,1,Fake,Inpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003002_Real_003002.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003401_Real_003401.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001297_Real_001297.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000223_Interpolation_000223.mp4,/content/fakeparts_raw/Interpolation/Framer/fake_videos/shard-000002.parquet,1,Fake,Interpolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000188_TI2V_000188.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000017.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002825_Real_002825.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003643_Real_003643.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002562_Real_002562.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004307_Real_004307.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000317_Real_000317.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000419_Interpolation_000419.mp4,/content/fakeparts_raw/Interpolation/Framer/fake_videos/shard-000002.parquet,1,Fake,Interpolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000217_Change_of_style_000217.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000302_Change_of_style_000302.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000802_Real_000802.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004486_Real_004486.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000024_Change_of_style_000024.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001678_Real_001678.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000304_TI2V_000304.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000015.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004523_Real_004523.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003139_Real_003139.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000354_T2V_000354.mp4,/content/fakeparts_raw/T2V/allegroai/fake_videos/shard-000003.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000202_Real_000202.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000573_Interpolation_000573.mp4,/content/fakeparts_raw/Interpolation/Framer/fake_videos/shard-000002.parquet,1,Fake,Interpolation,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000518_TI2V_000518.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000011.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000095_Change_of_style_000095.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000194_TI2V_000194.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000017.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000362_Outpainting_000362.mp4,/content/fakeparts_raw/Outpainting/akira/fake_videos/shard-000000.parquet,1,Fake,Outpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000240_Change_of_style_000240.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003252_Real_003252.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000352_T2V_000352.mp4,/content/fakeparts_raw/T2V/allegroai/fake_videos/shard-000003.parquet,1,Fake,T2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003364_Real_003364.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001967_Real_001967.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004974_Real_004974.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000372_Faceswap_000372.mp4,/content/fakeparts_raw/Faceswap/Insightface/fake_videos/shard-000002.parquet,1,Fake,Faceswap,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000739_Real_000739.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000355_Outpainting_000355.mp4,/content/fakeparts_raw/Outpainting/akira/fake_videos/shard-000000.parquet,1,Fake,Outpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000398_Faceswap_000398.mp4,/content/fakeparts_raw/Faceswap/Insightface/fake_videos/shard-000002.parquet,1,Fake,Faceswap,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/004852_Real_004852.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000268_TI2V_000268.mp4,/content/fakeparts_raw/TI2V/WAN/fake_videos/shard-000017.parquet,1,Fake,TI2V,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000746_Real_000746.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003759_Real_003759.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000287_Change_of_style_000287.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003806_Real_003806.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000003.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001742_Real_001742.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001010_Real_001010.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000479_Inpainting_000479.mp4,/content/fakeparts_raw/Inpainting/ROVI/Inpainting_MP4/fake_videos/shard-000002.parquet,1,Fake,Inpainting,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000222_Change_of_style_000222.mp4,/content/fakeparts_raw/Change_of_style/RAVE/fake_videos/shard-000004.parquet,1,Fake,Change_of_style,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003228_Real_003228.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002910_Real_002910.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/000645_Real_000645.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000004.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/003367_Real_003367.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001451_Real_001451.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002830_Real_002830.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/001679_Real_001679.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002058_Real_002058.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000210_Faceswap_000210.mp4,/content/fakeparts_raw/Faceswap/Insightface/fake_videos/shard-000002.parquet,1,Fake,Faceswap,bytes
/content/drive/MyDrive/skripsi/dataset_video/real/002947_Real_002947.mp4,/content/fakeparts_raw/Real/TenKReal/real_videos/shard-000002.parquet,0,Real,Real,bytes
