image_path,label,class_name
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002061_000171.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002760_002326.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002246_002325.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000835_001146.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001727_000585.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002375_001917.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000432_000058.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000044_001860.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000150_003037.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001464_003058.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002954_000190.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002732_002616.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001193_000719.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000267_003291.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002127_001304.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/003071_001369.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003044_000880.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003263_002253.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002729_001209.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000099_002891.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000433_001779.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003272_002945.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000334_000045.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/003059_002598.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000104_002899.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003315_002391.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001656_002458.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001533_001393.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001346_000426.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002146_002643.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002335_000077.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003288_001267.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001443_000910.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000214_002963.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002022_000390.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002551_002122.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002988_002085.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001655_001405.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001419_002178.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002849_000703.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001939_003153.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000181_000203.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001018_003108.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002033_002883.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002446_000536.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001987_002251.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001378_000968.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002350_000333.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000198_003316.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001577_002059.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001309_002682.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000364_001783.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000070_002906.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000544_002727.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001204_001545.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003078_002511.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002439_002730.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002453_002075.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/003013_000877.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002846_002837.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001662_003101.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000950_000887.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000673_002248.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002046_003296.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000877_000844.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001393_002178.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000196_001872.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/003079_001147.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000676_002110.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/003295_001806.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002571_002142.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000419_001964.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002580_002048.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001961_000413.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002701_002751.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002825_003167.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001457_002663.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002003_000401.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/003024_001445.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002718_002539.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001988_001194.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000249_000838.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000650_001791.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000641_000794.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002619_001617.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000510_003328.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002682_002860.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000690_000436.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002048_001508.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/003139_001408.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000903_003179.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000218_002057.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003284_000646.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002939_002901.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001934_001382.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002543_002017.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002870_001974.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001244_003206.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000420_000527.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002893_002491.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002058_002073.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001826_002043.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003100_003236.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000088_000746.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001176_000482.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001166_001100.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000254_001128.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000415_003181.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002508_000671.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000135_001905.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/003050_000262.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000759_002045.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001385_000155.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000654_001078.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001201_002484.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002413_000228.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002245_002422.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002659_002220.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001960_000250.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/003055_002520.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002830_002388.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002970_002205.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000328_000423.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000936_000464.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002660_002920.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001058_000930.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002063_000107.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001634_001749.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002346_003190.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002662_000133.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001835_001672.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001095_002678.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001281_002131.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000047_001904.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002636_001145.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003328_003092.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003102_001661.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001684_002313.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000657_003249.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000461_002946.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002663_000133.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001615_001559.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001282_002098.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000814_003287.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001362_000489.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001437_001321.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002961_002544.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000107_001374.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000056_003076.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001263_001177.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001812_000453.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002031_002186.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001844_001640.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002181_003160.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001906_001403.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002929_000537.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002880_000369.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001743_002515.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001731_001349.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000835_003103.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001863_001043.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002326_001888.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000740_001108.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002399_000946.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001624_001050.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000524_001575.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001332_002493.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001085_001313.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002092_000148.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000022_002262.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/000715_002426.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000435_000411.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002960_000180.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000308_002626.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001565_001788.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002631_000040.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002263_000126.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002810_002305.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000401_002615.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000492_002562.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000881_003012.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000663_002763.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000451_002486.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/003265_000775.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001739_002008.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001675_001832.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002402_000117.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002220_002203.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000288_001222.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002230_001990.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001657_001562.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002623_000924.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002192_001701.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000476_002365.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001924_000323.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/003046_002393.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003188_002660.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/003111_002160.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002803_002737.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000737_001632.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003133_001768.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001380_001472.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003217_001522.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002073_001524.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002229_001203.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001994_000619.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000051_000871.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001784_000352.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001285_002029.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000355_002726.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001049_001763.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001839_001564.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001995_002495.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002399_001464.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003176_001881.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002689_000090.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000785_002953.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002560_002894.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000800_002176.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001756_001925.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001013_000926.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001405_000269.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002097_001386.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000069_002355.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002876_002989.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002759_000872.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001627_000429.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001586_002959.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003332_003174.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001347_000494.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001074_001362.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003063_002976.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003153_002604.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001371_000118.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002402_000117.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002603_003056.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001071_001261.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001579_002364.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001724_000993.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002419_001526.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000214_002107.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000409_001777.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000763_002846.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003127_000648.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002267_000827.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001897_001868.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000443_001090.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002726_001156.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000477_000621.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001329_001142.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000701_002700.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002975_003267.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001777_001966.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002762_000036.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000751_000756.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002458_002667.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000726_001037.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002374_000138.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002696_001324.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002564_002165.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/002671_002395.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002493_002296.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/003329_001130.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001817_002679.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000468_002430.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001545_001670.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002977_001504.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002683_002841.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002299_001277.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002847_000580.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001025_002034.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001778_002272.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001895_001176.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002034_001561.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/002354_001604.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000611_002429.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000268_001315.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000773_002030.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000106_000450.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002142_002664.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000048_002789.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/000641_001392.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000899_003158.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000481_001161.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000770_000637.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/003258_003073.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001108_001514.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000193_002673.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000161_001105.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/real/001420_002896.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000256_000178.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000547_001575.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001686_000906.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002911_001166.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001604_001259.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/000131_000174.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/001145_000072.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/001680_001505.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000048_002789.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/000633_002720.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002569_002201.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000692_002127.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002166_000181.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001502_000908.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/tampered/002178_000312.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/real/002825_000356.jpg,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000753_000942.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002909_000833.jpg,1,Full-Synthetic
/content/drive/MyDrive/skripsi/dataset_image/tampered/001697_002856.jpg,2,Tampered
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000607_001618.jpg,1,Full-Synthetic
